drug_name,targets,shared_by,shared_by_cid,shared_by_smiles
D08MXP,T85799,D08KKC,44818950,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C
D08MXP,T85799,D0M5DX,25195503,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)CC3=CC=C(C=C3)OCCCC(=O)NO
D08MXP,T85799,D03HED,89798202,C1CCC2(CC1)CNC(=O)C3=CC4=CN=C(N=C4N23)NC5=NC=C(C=C5)N6CCNCC6
D08MXP,T85799,D0FQ6V,739323,C1=C(C=C(C2=C1C(=CN2)CCN)Cl)Cl
D08MXP,T85799,D0LX6X,73293,C1=CC=C2C(=C1)C3=C(N2)C4=[N+](C=C3)C5=CC=CC=C5C4=O
D08MXP,T89361,D0J4ON,135473382,CC(C)C1=NN(C2=C1C(=O)NC(=N2)CC3=CC=C(C=C3)OCCO)C4=C(C=CC=C4Cl)Cl
D08MXP,T89361,D0MF5Y,5281614,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O
D08MXP,T89361,D0CI3C,102397231,C[NH+]1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4)O)O
D08MXP,T89361,D09OAH,73292,C1=CC=C2C(=C1)C3=C(N2)C4=[N+](C=C3)C5=CC=CC=C5C4=O.[Cl-]
D08MXP,T89361,D00RIX,5280443,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
D08MXP,T89361,D01UYI,5281607,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
D08MXP,T89361,D00NYT,10946795,COC1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=C(C=C3)OC
D08MXP,T89361,D0C3WY,2752461,C1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=CC=C3
D08MXP,T89361,D0EK0G,11572699,COC1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=CC=C3
D08MXP,T89361,D0Z0KD,5330258,C1CC2CC1CC2N3C(=O)C=CC4=CN=C(N=C43)NC5=CC=C(C=C5)N6CCC(CC6)CCCO
D08MXP,T89361,DKCU40,72195175,CN1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=C(C=NN3)NC4=NC=NC5=C4C=CN5
D08MXP,T89361,D0WU1O,86269224,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6
D08MXP,T89361,D00UZR,5330286,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
D08MXP,T89361,D0AP9E,68029831,CN1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6
D08MXP,T89361,D07ESC,11561674,CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC
D08MXP,T89361,D05SBO,46220502,CCN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F
D08MXP,T89361,D01HVT,57334219,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5.C(CC(=O)O)C(=O)O
D08MXP,T89361,D0M5DX,25195503,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)CC3=CC=C(C=C3)OCCCC(=O)NO
D00UZR,T85799,D0NV9O,75114219,CC(C(C)OC1=NC(=NC=C1C(F)(F)F)NC2=CC=C(C=C2)S(=N)(=O)C3CC3)O
D00UZR,T85799,D09RYV,9911652,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC(=C(S3)C(=O)C4=CC5=C(C=C4)OCCO5)N
D00UZR,T85799,D0P6JS,11675054,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC(=C(C=C3)C(=O)NC)F
D00UZR,T85799,D04WFN,10202471,CCN(CC)C(=O)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)OCC4CCCCC4)NC=N3
D00UZR,T85799,D0D5HQ,5330797,C1=CC=C2C(=C1)C3=C4C(=C5C6=C(C=C(C=C6)Br)NC5=C3N2)C(=O)NC4=O
D00UZR,T85799,D0VD8B,3004085,COC1=C2C(=C(C=C1)OC)NC3=CC=CC=C3C2=S
D00UZR,T85799,D07HPE,481747,CC1=CC=C(C=C1)NC2=CC(=O)C3=C(C2=O)N=C(S3)C
D00UZR,T85799,D09OAH,73292,C1=CC=C2C(=C1)C3=C(N2)C4=[N+](C=C3)C5=CC=CC=C5C4=O.[Cl-]
D00UZR,T85799,D02DLC,6539361,COC1=CC=CC(=C1)NC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3
D00UZR,T85799,D0O0VP,6539367,COC1=C(C=C(C=C1)NC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3)OC
D00UZR,T85799,D0T2VG,5330598,C1=CC=NC(=C1)NC(=O)NC2=CC=CC3=C2C=CC=N3
D00UZR,T85799,D0M8CO,5330595,C1=CC=NC(=C1)NC(=O)NC2=CC=CC3=C2C=C(C=C3)O
D00UZR,T85799,D0G4JS,5330597,C1=CC=NC(=C1)NC(=O)NC2=CC3=C(C=C2)C=NN3
D00UZR,T85799,D0X1NW,5330596,C1=CC=C2C(=C1)C3=C(C2=O)C=CC=C3NC(=O)NC4=CC=CC=N4
D00UZR,T85799,D0EK0G,11572699,COC1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=CC=C3
D00UZR,T85799,D0Y5RO,4566,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N
D00UZR,T85799,D0A5RM,9859248,C1=CC(=O)C=CC1=NNC2=C(NN=C2N)N
D00UZR,T85799,D06AOY,15422868,C1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CNC4=CC=CC=C43
D00UZR,T85799,D00NYT,10946795,COC1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=C(C=C3)OC
D00UZR,T85799,D0C3WY,2752461,C1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=CC=C3
D00UZR,T85799,D03VDM,787236,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NCCC3=CNC4=CC=CC=C43
D00UZR,T85799,D0W6CE,10644450,CCC(C)C1C(C2C(CC(CC2(C(=O)C1(C)O)O)(C)O)C)(C)C(=O)C=COC
D00UZR,T85799,D0Z0KD,5330258,C1CC2CC1CC2N3C(=O)C=CC4=CN=C(N=C43)NC5=CC=C(C=C5)N6CCC(CC6)CCCO
D00UZR,T85799,D04FHB,6918852,COC1=C(C(=C(C=C1)F)F)C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C
D00UZR,T85799,D00VBT,59733314,CN1CCN(CC1)C2=CC(=CC(=C2)C(=O)NC3=C(NN=C3)C(=O)NC4CCCCC4)Cl
D00UZR,T85799,D0DX4J,67409219,CN1CCC(C1CO)C2=C(C=C(C3=C2OC(=CC3=O)C4=C(C=C(C=C4)C(F)(F)F)Cl)O)O
D00UZR,T85799,D03DKV,11285001,COCCN1CCN(CC1)CC2=CC=C(C=C2)C3=NNC4=C3C(=O)C5=C4C=CC=C5NC(=O)NN6CCOCC6.Cl.Cl
D00UZR,T85799,D0IX4B,135413565,CCNCC1=CN=CC(=C1C)C2=CC3=C(C=C2)NN=C3C4=NC5=C(N4)C=C(C=C5F)F
D00UZR,T85799,D0P1CV,46191454,CC(C)CC(=O)NC1=NNC2=C1CN(C2(C)C)C(=O)C3CCN(CC3)C
D00UZR,T85799,DKCU40,72195175,CN1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=C(C=NN3)NC4=NC=NC5=C4C=CN5
D00UZR,T85799,D05IRT,23643975,CN1CCC(C1CO)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O.Cl
D00UZR,T85799,D01UMT,5327686,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC(=C5)[N+](=O)[O-])C
D00UZR,T85799,D0W8IY,23643976,CN1CCC(C1CO)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O
D00UZR,T85799,D0WU1O,86269224,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6
D00UZR,T85799,D08MXP,44631912,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
D00UZR,T85799,D0AP9E,68029831,CN1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6
D00UZR,T85799,D07ESC,11561674,CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC
D00UZR,T85799,D05SBO,46220502,CCN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F
D00UZR,T85799,D01HVT,57334219,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5.C(CC(=O)O)C(=O)O
D00UZR,T85799,D04AKA,53378895,CC(C)(C)C1=CC=C(C=C1)N2C(=CC3=CN=C(N=C32)NC4=NC=C(C=C4)C(=O)N5CC6CCC(C5)N6)C(=O)N(C)C
D00UZR,T85799,D0WT7D,46937330,CN(C)C1CCN(CC1)C2=NC3=C(C=C2)NC(=N3)C(=O)C4=CC(=C(C=C4)C#N)C5=CN=CC6=CC=CC=C65
D00UZR,T85799,D08KKC,44818950,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C
D00UZR,T85799,D0M5DX,25195503,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)CC3=CC=C(C=C3)OCCCC(=O)NO
D00UZR,T85799,D03HED,89798202,C1CCC2(CC1)CNC(=O)C3=CC4=CN=C(N=C4N23)NC5=NC=C(C=C5)N6CCNCC6
D00UZR,T85799,D0FQ6V,739323,C1=C(C=C(C2=C1C(=CN2)CCN)Cl)Cl
D00UZR,T85799,D0LX6X,73293,C1=CC=C2C(=C1)C3=C(N2)C4=[N+](C=C3)C5=CC=CC=C5C4=O
D00UZR,T89361,D0J4ON,135473382,CC(C)C1=NN(C2=C1C(=O)NC(=N2)CC3=CC=C(C=C3)OCCO)C4=C(C=CC=C4Cl)Cl
D00UZR,T89361,D0MF5Y,5281614,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O
D00UZR,T89361,D0CI3C,102397231,C[NH+]1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4)O)O
D00UZR,T89361,D09OAH,73292,C1=CC=C2C(=C1)C3=C(N2)C4=[N+](C=C3)C5=CC=CC=C5C4=O.[Cl-]
D00UZR,T89361,D00RIX,5280443,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
D00UZR,T89361,D01UYI,5281607,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
D00UZR,T89361,D00NYT,10946795,COC1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=C(C=C3)OC
D00UZR,T89361,D0C3WY,2752461,C1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=CC=C3
D00UZR,T89361,D0EK0G,11572699,COC1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=CC=C3
D00UZR,T89361,D0Z0KD,5330258,C1CC2CC1CC2N3C(=O)C=CC4=CN=C(N=C43)NC5=CC=C(C=C5)N6CCC(CC6)CCCO
D00UZR,T89361,DKCU40,72195175,CN1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=C(C=NN3)NC4=NC=NC5=C4C=CN5
D00UZR,T89361,D0WU1O,86269224,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6
D00UZR,T89361,D08MXP,44631912,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
D00UZR,T89361,D0AP9E,68029831,CN1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6
D00UZR,T89361,D07ESC,11561674,CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC
D00UZR,T89361,D05SBO,46220502,CCN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F
D00UZR,T89361,D01HVT,57334219,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5.C(CC(=O)O)C(=O)O
D00UZR,T89361,D0M5DX,25195503,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)CC3=CC=C(C=C3)OCCCC(=O)NO
D0E7PQ,T68547,D0Q5DI,71462653,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)NC2=CC=CC=C2
D0E7PQ,T68547,D0Z3BM,44342825,C1=CC=C(C=C1)C2=CC=C(C=C2)OCCCCCC(=O)C(F)(F)F
D0E7PQ,T68547,D00KFF,9882812,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)C(F)(F)F
D0E7PQ,T68547,D0YY9M,9965141,C1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO
D0E7PQ,T68547,D0AX7B,44341053,C1=CC=C(C=C1)C2=CC=C(C=C2)OCCCCCCC(=O)C(F)(F)F
D0E7PQ,T68547,D0N0TS,6711289,C1=CC(=C(C=C1CC(=NO)C(=O)NCCSSCCNC(=O)C(=NO)CC2=CC(=C(C=C2)O)Br)Br)O
D0E7PQ,T68547,D05FEJ,44342872,C1=CC=C(C=C1)C2=CC=C(C=C2)OCCCCCCCC(=O)C(F)(F)F
D0E7PQ,T68547,D02MQM,9927379,C1=CC=C(C=C1)NC(=O)CCCCCNC(=O)CBr
D0E7PQ,T68547,D0U3MB,9888071,C1=CC=C(C=C1)NC(=O)C(C2=CC=CC(=C2)C=CC(=O)NO)C(=O)NC3=CC=CC=C3
D0E7PQ,T68547,D0F0KS,44401305,C1=CC=C(C=C1)NC(=O)C(=O)NCCS
D0E7PQ,T68547,D01MFV,44401339,C1=CC=C(C=C1)NC(=O)CCC(=O)NCCS
D0E7PQ,T68547,D00SEE,11379392,C1=CC=C(C=C1)NC(=O)CCCCCCS
D0E7PQ,T68547,D0XZ9Q,11149404,C1=CC=C(C=C1)NC(=O)CCCCCCCS
D0E7PQ,T68547,D0B3ZM,11436024,C1=CC=C(C=C1)NC(=O)CCCCCS
D0E7PQ,T68547,D0D2KE,11608171,C1=CC=C(C=C1)NC(=O)CCCCS
D0E7PQ,T68547,D09YBN,11298778,C1=CC=C(C=C1)OCCCCCCS
D0E7PQ,T68547,D09ZNU,11817702,C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO
D0E7PQ,T68547,D04HSS,11447748,C1=CC=C(C=C1)C(=O)NCCCCCCS
D0E7PQ,T68547,D05GVY,11254470,CC(=O)SCCCCCCC(=O)NC1=CC=CC=C1
D0E7PQ,T68547,D01XWZ,11220728,C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)CCCCCCS
D0E7PQ,T68547,D05XAN,11449823,C1=CC=C(C=C1)C2=CC(=CC=C2)NC(=O)CCCCCCS
D0E7PQ,T68547,D0R5VG,11472431,C1=CC=C(C=C1)CCCCC(=O)NC2=CC=C(C=C2)C(=O)NO
D0E7PQ,T68547,D0QO0L,11312563,CCC(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO
D0E7PQ,T68547,D07FJU,11345433,C1=CC(=CN=C1)NC(=O)CCCCCCS
D0E7PQ,T68547,D0T4IY,10379373,C1=CC=C2C(=C1)C=C(C=N2)NC(=O)CCCCCCS
D0E7PQ,T68547,D0Z5KX,11346934,C1=CC=C2C(=C1)N=C(S2)NC(=O)CCCCCCS
D0E7PQ,T68547,D06XNP,11277483,CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCS
D0E7PQ,T68547,D04ZDI,11231829,CCC(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO
D0E7PQ,T68547,D06VBN,11347053,CCC(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO
D0E7PQ,T68547,D05LLX,11287488,CCCC(=O)NC1=CC=C(C=C1)C(=O)NO
D0E7PQ,T68547,D0S7WQ,9994848,C1=CC=C(C=C1)CCCC(=O)NC2=CC=C(C=C2)C(=O)NO
D0E7PQ,T68547,D0C0VP,23327627,C1CCCCCC[N+]2=CC=CC(=C2)CCCCCCC=CCCCCCC[N+]3=CC=CC(=C3)CCCCC1.C(=O)(C(F)(F)F)[O-].C(=O)(C(F)(F)F)[O-]
D0E7PQ,T68547,D02VVU,44328873,C1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)NO
D0E7PQ,T68547,D03XXI,44341224,C1=CC=C(C=C1)C2=CC=C(C=C2)OCCCCCCC(=O)C(=O)O
D0E7PQ,T68547,D04LLD,22915465,C1=CC=C(C=C1)C2=CC=C(C=C2)OCCCCCCC(=O)NO
D0E7PQ,T68547,D04ETX,44342886,C1=CC=C(C=C1)OCCCCCCC(=O)C(F)(F)F
D0E7PQ,T68547,D0NL6C,44343094,C1=CC=C(C=C1)C2=CC(=CC=C2)OCCCCCCC(=O)C(F)(F)F
D0E7PQ,T68547,D06BKA,44342905,C1=CC=C(C=C1)OC2=CC=C(C=C2)OCCCCCCC(=O)C(F)(F)F
D0E7PQ,T68547,D0B2ZJ,44350718,C1=CC=C(C=C1)C2=CC(=CC=C2)OCCCCCCC(=O)C3=NC=CO3
D0E7PQ,T68547,D05VFP,44350703,C1=CC=C2C=C(C=CC2=C1)OCCCCCCC(=O)C3=NC=CO3
D0E7PQ,T68547,D0KE3I,70068556,C1=CC=C(C=C1)C2=CC=C(C=C2)C=CCCCCCC(=O)C3=NC=CO3
D0E7PQ,T68547,D0V2ZO,11528707,C1=CC(=CC=C1CCCCC(=O)NO)Cl
D0E7PQ,T68547,D04NSP,11086699,C1=CC(=CC=C1C(=O)NCCCCCC(=O)NO)O
D0E7PQ,T68547,D0RU1X,298878,C1=CC=C(C=C1)C(=O)CCCCCCC(=O)O
D0E7PQ,T68547,D02WZK,44350626,C1=CC=C(C=C1)C2=CC=C(C=C2)OCCCCCCC(=O)C3=NC=CO3
D0E7PQ,T68547,D04GGW,10967421,C1=CN=CC=C1NC(=O)CCCCCCC(=O)NO
D0E7PQ,T68547,D0E8KR,11747496,C1=CC=NC(=C1)NC(=O)CCCCCCC(=O)NO
D0E7PQ,T68547,D05ZGM,25798548,C1=CC=C(C=C1)OCCCCCCC(=O)NO
D0E7PQ,T68547,D0A5LS,403373,C1=CC(=CC=C1C(=O)NCCCCCC(=O)NO)Cl
D0E7PQ,T68547,D0C2KD,9943996,C1=CC(=CC=C1C(=O)NCCCCCC(=O)NO)[N+](=O)[O-]
D0E7PQ,T68547,D0H9DS,14098189,C1=CC=C(C=C1)CCCCCCCC(=O)NO
D0E7PQ,T68547,D01RJY,44349481,C1=CC=C(C=C1)C2=CC=C(C=C2)CCCCCCC(=O)NO
D0E7PQ,T68547,D02UTC,11323577,C1=CC=C(C=C1)CC(=O)NCC2=CC=C(C=C2)C(=O)NO
D0E7PQ,T68547,D0Z7YS,44361923,CCCCC(=O)NCC1=CC=C(C=C1)C(=O)NO
D0E7PQ,T68547,D01XXN,11196500,C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)C(=O)NO
D0E7PQ,T68547,D03FOD,21397854,CC(C)(C)C1=CC=C(C=C1)C(=O)NO
D0E7PQ,T68547,D0R3XO,44437883,CC1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)(C)C)CCCCCSSC3=CC=CC=N3
D0E7PQ,T68547,D0U0EZ,44437880,CC1(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)CCCCCSSC3=CC=CC=N3)CO)C
D0E7PQ,T68547,D0E8UH,44437879,CC1(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)CCCCCSSC3=CC=CC=N3)COCC4=CC=CC=C4)C
D0E7PQ,T68547,D03PRG,44437878,CC1(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)CCCCCSSC3=CC=CC=N3)CCCC4=CC=CC=C4)C
D0E7PQ,T68547,D0X4QC,44437877,CC1(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)CCCCCSSC3=CC=CC=N3)CCC4=CC=CC=C4)C
D0E7PQ,T68547,D0G1EX,44437876,CC1(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)CCCCCSSC3=CC=CC=N3)C4=CC=CC=C4)C
D0E7PQ,T68547,D0N5RV,168325420,CC1CN2CC3=CC=CC=C3CC2C(=O)NC(C(=O)NC(C(=O)N1)(C)C)CCCCCSSC4=CC=CC=N4
D0E7PQ,T68547,D0Z6HR,44437874,CC1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)(C)CC3=CC=CC=C3)CCCCCSSC4=CC=CC=N4
D0E7PQ,T68547,D04CDZ,44437873,CC1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)(C)CC3=CC=CC=C3)CCCCCSSC4=CC=CC=N4
D0E7PQ,T68547,D00XTC,44437872,CC1C(=O)N2CCCC2C(=O)NC(C(=O)NC3(CCC4=CC=CC=C43)C(=O)N1)CCCCCSSC5=CC=CC=N5
D0E7PQ,T68547,D02NAF,44437870,CC1C(=O)N2CCCC2C(=O)NC(C(=O)NC3(CCC4=CC=CC=C43)C(=O)N1)CCCCCSSC5=CC=CC=N5
D0E7PQ,T68547,D02NVY,44437869,CC1C(=O)N2CCCC2C(=O)NC(C(=O)NC3(CC4=CC=CC=C4C3)C(=O)N1)CCCCCSSC5=CC=CC=N5
D0E7PQ,T68547,D0Z6MI,44437868,CC1(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)CCCCCSSC3=CC=CC=N3)CC4=CC=CC=C4)C
D0E7PQ,T68547,D0YO6M,785232,COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N
D0E7PQ,T68547,D01FYB,23648267,C1=CC=C(C(=C1)N)NC(=O)C2=CC3=NC=CN=C3C=C2
D0E7PQ,T68547,D0P1RQ,9924962,C1C(COC2=CC=CC=C21)CC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N
D0E7PQ,T68547,D0D3XC,11708207,C1=CC=C2C(=C1)C=C(S2)C(=O)NO
D0E7PQ,T68547,D0H1FZ,24759251,CCCC(CCC)C(=O)OCCSS(=O)(=O)C
D0E7PQ,T68547,D06IQB,3082127,C1=CC(=CC=C1C2=CC(=S)SS2)O
D0E7PQ,T68547,D0S9JF,11637291,C1=CC=C(C=C1)SCCCCCC(=O)NO
D0E7PQ,T68547,D05AHZ,11572583,C1=CC=C(C=C1)S(=O)(=O)CCCCCC(=O)NO
D0E7PQ,T68547,D00ZSD,11694528,C1=CC=C(C=C1)S(=O)CCCCCC(=O)NO
D0E7PQ,T68547,D07HUH,44418155,CN(C)C1=CC=C(C=C1)OCCCCCCC(=O)NO
D0E7PQ,T68547,D03OYL,16655084,C1=CC=C2C=C(C=CC2=C1)OCCCCCCC(=O)NO
D0E7PQ,T68547,D0G0OF,44418145,C1=CC2=C(C=CN2)C=C1OCCCCCCC(=O)NO
D0E7PQ,T68547,D0Q8QA,44418141,CN1C(=CC(=N1)C(F)(F)F)C2=CC=C(S2)C(=O)NO
D0E7PQ,T68547,D0M0QJ,10452725,C1OC2=C(O1)C=C(C=C2)CNCCN3C=CC(=N3)C4=CC=C(S4)C(=O)NO
D0E7PQ,T68547,D0PP3Q,44418185,C1=CSC(=C1)C2=CC=C(S2)C(=O)NO
D0E7PQ,T68547,D06NVX,25002768,C1=CC=C(C=C1)C2=CC=C(S2)C(=O)NO
D0E7PQ,T68547,D05PYF,10242569,C1=CC=NC(=C1)C2=CC=C(S2)C(=O)NO
D0E7PQ,T68547,D00PLM,44418106,C1=CC(=CN=C1)C2=CC=C(S2)C(=O)NO
D0E7PQ,T68547,D0A7IF,44418125,C1=CN=CC=C1C2=CC=C(S2)C(=O)NO
D0E7PQ,T68547,D02HVH,11427204,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)CCCCCCS
D0E7PQ,T68547,D02NWS,279980,C1=CC=C(C=C1)CCCC(=O)NO
D0E7PQ,T68547,D07YZZ,5173,C(CCCC(=O)NO)CCC(=O)NO
D0E7PQ,T68547,D0E9DD,16095101,CC1C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)C)C)CC2=CC=CC=C2)CC=CCCC(=O)O
D0E7PQ,T68547,D0Q9PO,16095114,CC1C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)C)C)CC2=CC=C(C=C2)O)CC=CCCC(=O)O
D0E7PQ,T68547,D0M1ZI,162904813,CC1C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)C)C)CC2=CC=C(C=C2)O)CC=CCCC(=O)N
D0E7PQ,T68547,D00GBB,11449246,C1=CC=C(C=C1)C(=O)NC(=O)NCCCCCC(=O)NO
D0E7PQ,T68547,D0T0BE,11426781,C1=CC=C(C=C1)C(=O)NC(=O)NCCCCCCC(=O)NO
D0E7PQ,T68547,D03ZUZ,11381650,C1=CC=C(C=C1)C(=O)NC(=O)NCCCCCCCC(=O)NO
D0E7PQ,T68547,D08XMS,44591267,C1=CC=C(C=C1)C2=CC(=CC=C2)NC(=O)CCCCCCC(=O)NO
D0E7PQ,T68547,D01EDB,135903324,C1=CC=C(C=C1)C=CCN2C=C(N=N2)C=CC(=O)NO
D0E7PQ,T68547,D0YP4F,10383069,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)CCCCCCC(=O)NO
D0E7PQ,T68547,D04DOL,25032059,C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)CCCCCCC(=O)NO
D0E7PQ,T68547,D08TIJ,45141960,CC1=CC(=CC(=C1)NC(=O)CCCCCCC(=O)NO)C
D0E7PQ,T68547,D0J3CY,45141753,CCC1=CC(=CC=C1)NC(=O)CCCCCCC(=O)NO
D0E7PQ,T68547,D0P9CQ,168323638,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)CC4=CC=C(C=C4)NC(=O)CCCCCCC(=O)NO)O)(C)O)C)C)C)O)(C)O
D0E7PQ,T68547,D06THS,25151110,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)O)C)OC2C(C(CC(O2)C)N(C)CC3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)O)(C)O)C)C)C)O)(C)O
