,Unnamed: 0,drug_name,targets,shared_by,shared_by_cid,shared_by_smiles
2388,2388,D0Y3OO,T81735,D0G4RG,11471539,C1COCCN1C2=CC(=O)OC3=C2C=CC4=CC=CC=C43
2389,2389,D0Y3OO,T81735,D05SBJ,11277489,C1COCCN1C2=CC(=O)OC3=C2C4=CC=CC=C4C=C3
2390,2390,D0Y3OO,T81735,D0T0BY,10039361,C1COCCN1C2=CC(=O)N3C=CC4=CC=CC=C4C3=N2
2391,2391,D0Y3OO,T81735,D0F6ZC,10083230,CC1=C2C(=CC=C1)C(=O)C=C(O2)N3CCOCC3
2392,2392,D0Y3OO,T81735,D0ZQ8Z,11448366,COC1=CC2=C(C=C1)C(=O)C=C(O2)N3CCOCC3
2393,2393,D0Y3OO,T81735,D0R1BG,11482391,COC1=CC=CC2=C1OC(=CC2=O)N3CCOCC3
2394,2394,D0Y3OO,T81735,D0B4CJ,11358716,C1COCCN1C2=CC(=O)C3=C(O2)C=CC(=C3)C4=CC=CC=C4
2395,2395,D0Y3OO,T81735,D0Q5FJ,11185819,C1CCN(CC1)C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
2396,2396,D0Y3OO,T81735,D0N2LW,0,zero
2397,2397,D0Y3OO,T81735,D0B9EZ,3045697,C1CCN(CC1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3
2398,2398,D0Y3OO,T81735,D07APP,131255,C1COCCN1C2=CC(=O)C3=CC=CC=C3O2
2399,2399,D0Y3OO,T81735,D0W1ST,9860529,C1COCCN1C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3
2400,2400,D0Y3OO,T81735,D0V8VY,3045696,C1CCN(C1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3
2401,2401,D0Y3OO,T81735,D0B0QS,11208656,C1CN(CCOC1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3
2402,2402,D0Y3OO,T81735,D0X7TB,10017389,CC1CN(CCO1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3
2403,2403,D0Y3OO,T81735,D0J7BH,0,zero
2404,2404,D0Y3OO,T81735,D0L3TX,0,zero
2405,2405,D0Y3OO,T81735,D0JB6H,0,zero
2406,2406,D0Y3OO,T81735,D0U9ZW,10857738,CC1=C2C(=CC=C1)C(=CC(=O)O2)N3CCOCC3
2407,2407,D0Y3OO,T81735,D06BDY,11196279,COC1=CC2=C(C=C1)OC(=O)C=C2N3CCOCC3
2408,2408,D0Y3OO,T81735,D0O4KC,0,zero
2409,2409,D0Y3OO,T81735,D07AXO,11346012,COC1=CC=CC2=C1OC(=O)C=C2N3CCOCC3
2410,2410,D0Y3OO,T81735,D04SCD,11459783,C1COCCN1C2=CC(=O)OC3=C2C=C(C=C3)Cl
2411,2411,D0Y3OO,T81735,D0I7GE,0,zero
2412,2412,D0Y3OO,T81735,D0LC5C,0,zero
2413,2413,D0Y3OO,T81735,D09YAL,16204165,CC(C)(C)C1=CC(=O)C=C(S1)N2CCOCC2
2414,2414,D0Y3OO,T81735,D0C3SJ,16203712,CC(C)C1=CC(=O)C=C(S1)N2CCOCC2
2415,2415,D0Y3OO,T81735,D0K5VE,0,zero
2416,2416,D0Y3OO,T81735,D0Y7WU,21106426,COC1=CC=C(C=C1)C2=CC(=CC(=O)O2)N3CCOCC3
2417,2417,D0Y3OO,T81735,D0M3RY,0,zero
2418,2418,D0Y3OO,T81735,D00IRL,16745325,COC1=CC=C(C=C1)C2=CC(=O)C=C(O2)N3CCOCC3
2419,2419,D0Y3OO,T81735,D0N2XO,0,zero
2420,2420,D0Y3OO,T81735,D02DDM,21106400,COC1=CC=CC=C1C2=CC(=O)C=C(O2)N3CCOCC3
2421,2421,D0Y3OO,T81735,D08BRZ,10912743,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=C(C=C3)F
2422,2422,D0Y3OO,T81735,D02MPG,10062895,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=C(C=C3)Cl
2423,2423,D0Y3OO,T81735,D0F7ZK,16203255,C1COCCN1C2=CC(=O)C=C(O2)C=CC3=CC=CC=C3
2424,2424,D0Y3OO,T81735,D04DQF,16203469,CC(=O)C1=CC=CC(=C1)C2=CC(=O)C=C(O2)N3CCOCC3
2425,2425,D0Y3OO,T81735,D0K3VK,0,zero
2426,2426,D0Y3OO,T81735,D09TJK,16203599,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CC(=C3)C#N
2427,2427,D0Y3OO,T81735,D03DJC,16203354,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CC=C3N
2428,2428,D0Y3OO,T81735,D08WQW,16203714,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=C(C=C3)C4=CC=CC=C4
2429,2429,D0Y3OO,T81735,D0KH8S,0,zero
2430,2430,D0Y3OO,T81735,D01SXB,16203472,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CC(=C3)C=O
2431,2431,D0Y3OO,T81735,D0QB9L,16204047,C1COCCN1C2=CC(=O)C=C(O2)C3=CC4=CC=CC=C4C=C3
2432,2432,D0Y3OO,T81735,D0PO9X,0,zero
2433,2433,D0Y3OO,T81735,D0O5BC,0,zero
2434,2434,D0Y3OO,T81735,D00MCG,16203946,C1COCCN1C2=CC(=O)C=C(O2)C3=CC4=C(C=C3)NC=C4
2435,2435,D0Y3OO,T81735,D02SMG,16203943,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CO3
2436,2436,D0Y3OO,T81735,D0S5SG,16203942,C1COCCN1C2=CC(=O)C=C(O2)C3=CSC=C3
2437,2437,D0Y3OO,T81735,D01ZMP,16203941,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CS3
2438,2438,D0Y3OO,T81735,D05USL,5278396,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4
2439,2439,D0Y3OO,T81735,D03FTE,16204050,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CC4=C3OC5=CC=CC=C45
2440,2440,D0Y3OO,T81735,D0Z3CC,16204049,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CC4=C3N=CC=C4
2441,2441,D0Y3OO,T81735,D02IKF,649953,CC1=NC2=C(S1)C=CC(=C2)C(=O)O
2442,2442,D0Y3OO,T81735,D0H3UR,86292849,COC1=NN=C(C=C1)C(C2=C(C=C(C(=C2)C3=NC=NC4=C3C=CC(=C4)N5CCOCC5)F)Cl)O
2443,2443,D0Y3OO,T81735,DPNT63,135151360,CC1=CC2=NC=NN2C=C1NC3=NC=C4C(=N3)N(C(=O)N4C)C5CCOCC5
2444,2444,D01GFX,T48069,D00ICA,33113,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N
2445,2445,D01GFX,T48069,D07LUR,185698,C(C1C(C(C(C(O1)O)O)O)O)O
2446,2446,D01GFX,T48069,D0G6XS,17106,CC1C(C(C(C(O1)O)O)O)O
2447,2447,D01GFX,T48069,D06NMZ,9825149,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6
2448,2448,D01GFX,T48069,D0O0RY,0,zero
2449,2449,D01GFX,T48069,D0M4SY,0,zero
2450,2450,D01GFX,T48069,D0W9KO,43743432,C1=CC(=C(C=C1CNC2=CC3=C(C=C2)C=NN3)O)O
2451,2451,D01GFX,T48069,D0L7MM,0,zero
2452,2452,D01GFX,T48069,D0LF0O,0,zero
2453,2453,D01GFX,T48069,D0TI4U,0,zero
2454,2454,D01GFX,T48069,D0U6KH,0,zero
2455,2455,D01GFX,T48069,D0M3OR,0,zero
2456,2456,D01GFX,T48069,D00BPE,0,zero
2457,2457,D01GFX,T48069,D03WNN,0,zero
2458,2458,D01GFX,T48069,D01OYS,0,zero
2459,2459,D01GFX,T48069,D07HPJ,11476171,C1CN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6
2460,2460,D01GFX,T48069,D0O7QQ,0,zero
2461,2461,D01GFX,T48069,D0L1ZM,0,zero
2462,2462,D01GFX,T48069,D4JYH3,0,zero
2463,2463,D01GFX,T48069,D00AKR,0,zero
2464,2464,D01GFX,T48069,D03BHM,5376617,C1=CC=C2C(=C1)C=CC(=N2)C=CC3=CC(=CC=C3)[N+](=O)[O-]
2465,2465,D01GFX,T48069,D01SJS,72435,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
2466,2466,D01GFX,T48069,D0T5JS,0,zero
2467,2467,D01GFX,T48069,D0E5DP,0,zero
2468,2468,D01GFX,T48069,D00BUO,0,zero
2469,2469,D01GFX,T48069,D00VKK,0,zero
2470,2470,D01GFX,T48069,D06APK,0,zero
2471,2471,D01GFX,T48069,D01GFX,11640390,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O
2472,2472,D01GFX,T48069,D0EN0W,0,zero
2473,2473,D01GFX,T48069,D0F3JT,0,zero
2474,2474,D01GFX,T48069,D0N3NZ,0,zero
2475,2475,D02QWY,T67619,D0B9BU,6918454,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl
2476,2476,D02QWY,T67619,D09DGE,24773090,C1=C(C(=O)C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C(=O)N
2477,2477,D02QWY,T67619,D0N7CY,0,zero
2478,2478,D02QWY,T67619,D0PX5F,0,zero
2479,2479,D02QWY,T67619,D0V1ES,0,zero
2480,2480,D02QWY,T67619,D0CM6T,11314340,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OCC(CC4=CC=CC=C4)N
2481,2481,D02QWY,T67619,D0L2WP,0,zero
2482,2482,D02QWY,T67619,D05APZ,135398501,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8
2483,2483,D02QWY,T67619,D0MH9X,0,zero
2484,2484,D02QWY,T67619,D0F8HX,12967404,CC1C(C(CC(O1)C2=C(C3=C(C=C2)C(=O)C4=C(C3=O)C(OC5C4OC(=O)C5)C)O)N(C)C)O
2485,2485,D02QWY,T67619,D0I1FJ,0,zero
2486,2486,D02QWY,T67619,D0M4SY,0,zero
2487,2487,D02QWY,T67619,D0L8HO,0,zero
2488,2488,D02QWY,T67619,D0TO6S,2396,CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54
2489,2489,D02QWY,T67619,D00ATA,5908088,C1=CC=C2C(=C1)C(=CC3=CC=CN3)C(=O)N2
2490,2490,D02QWY,T67619,D0N6ES,0,zero
2491,2491,D02QWY,T67619,D0L5AB,0,zero
2492,2492,D02QWY,T67619,D0O1YH,0,zero
2493,2493,D02QWY,T67619,D0A5RM,9859248,zero
2494,2494,D02QWY,T67619,D0OX1T,0,zero
2495,2495,D02QWY,T67619,D0M5FF,0,zero
2496,2496,D02QWY,T67619,D0RZ1H,11424128,CC1C2=C(C(=C(C=C2C(=O)O1)O)O)O
2497,2497,D02QWY,T67619,D0GB4V,0,zero
2498,2498,D02QWY,T67619,D07MQF,6438394,CCCCCCC(=O)CCCCCCC=CCC(C(C(CO)(C(=O)O)N)O)O
2499,2499,D02QWY,T67619,D0O1AV,0,zero
2500,2500,D02QWY,T67619,D06HYF,89808643,C1CN(C1)CC(C2=CC(=C(C=C2)Cl)C(F)(F)F)NC3=NC=NC4=C3C=CC=C4C(=O)N
2501,2501,D02QWY,T67619,D0L8PZ,0,zero
2502,2502,D02QWY,T67619,D09CCZ,0,zero
2503,2503,D02QWY,T67619,D07DWF,53262401,C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N
2504,2504,D02QWY,T67619,D07SYZ,0,zero
2505,2505,D02QWY,T67619,D0S5WP,11707110; 2141795,zero
2506,2506,D02QWY,T67619,D02NXM,46843057,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl
2507,2507,D02QWY,T67619,D01TBJ,49802864,CC(C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)CCCCC1CCSS1
2508,2508,D02QWY,T67619,D0YB3W,156414,C=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
2509,2509,D02QWY,T67619,D0X7CV,0,zero
2510,2510,D02QWY,T67619,D01ZAQ,25227436,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
2511,2511,D02QWY,T67619,D0I4TH,0,zero
2512,2512,D02QWY,T67619,D0I6VU,0,zero
2513,2513,D02QWY,T67619,D02QWY,24785538,CC1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F
2514,2514,D02QWY,T67619,D07QBF,0,zero
2515,2515,D05CDF,T31406,D05CDF,156422,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5
2516,2516,D05CDF,T31406,D03EHM,24905142,C1CCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CN=C5C(=C4)C=CN5)N
2517,2517,D05CDF,T31406,D08RZB,11153014,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)C)C
2518,2518,D05CDF,T31406,D07PDQ,45109868,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCC5=CC(=NC=C5)NC(=O)COC
2519,2519,D05CDF,T31406,D0D5PL,71577234,C1COCCN1CC2=CC(=CC=C2)C3=CC4=NC=CC(=C4S3)NC5=CC(=CC=C5)O
2520,2520,D05CDF,T31406,D07FAF,53344793,C=CCOC1=CC2=C(C=C1)C=C(C=C2)C3=NN(C4=NC=NC(=C34)N)CC5CCNCC5
2521,2521,D05CDF,T31406,D04XHJ,46398830,C1CNCCC1CN2C3=NC=NC(=C3C(=N2)CC4=CC=CC5=CC=CC=C54)N
2522,2522,D05CDF,T31406,D0Y9PK,53346432,CCOC1=CC2=C(C=C1)C=C(C=C2)C3=NN(C4=NC=NC(=C34)N)CC5CCNCC5
2523,2523,D05CDF,T31406,D0H0SM,71547929,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OC5=NC(=NC=C5)NC6=CC=CC=C6
2524,2524,D05CDF,T31406,D0Y4TK,46218331,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OC5=CC(=NC=C5)NC(=O)COC
2525,2525,D05CDF,T31406,D0B7VP,46198319,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OC5=C6C(=NC=C5)NC(=O)N6C
2526,2526,D02XNW,T87675,D05BHG,10976469,CC(C(C(=O)O)N)OP(=O)(O)O
2527,2527,D02XNW,T87675,D04YQF,763936,C1=CC=C2C(=C1)NC(=N2)C3=CC=NN3
2528,2528,D02XNW,T87675,D0V6LP,136043836,CON=C1C2=CC=CC=C2N=C1C3=C(NC4=CC=CC=C43)O
2529,2529,D02XNW,T87675,D0Y0ES,3707,C1=CC=C2C(=C1)C(=C(N2)O)C3=C(C4=CC=CC=C4N3)N=O
2530,2530,D02XNW,T87675,D06OAH,448949,C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC(=C4)Br)O)N=O
2531,2531,D02XNW,T87675,D06AGN,136043837,CC(=O)ON=C1C2=CC=CC=C2N=C1C3=C(NC4=CC=CC=C43)O
2532,2532,D02XNW,T87675,D00TKJ,11845975,zero
2533,2533,D02XNW,T87675,D0QC0W,9914412,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4)OCCCN5CCOCC5
2534,2534,D02XNW,T87675,D04MYT,46885627,C1=CNC2=NC=CC(=C21)C3=CNN=C3
2535,2535,D02XNW,T87675,D0H7AC,51346455,CC(=O)NCC(=O)N1C2CCC1C3=C2C=CC(=C3)NC4=NC=C(C(=N4)NC5CCC5)C(F)(F)F
2536,2536,D02XNW,T87675,D0OA5G,0,zero
2537,2537,D02XNW,T87675,D0J6AB,0,zero
2538,2538,D02XNW,T87675,D0A5MC,11712649,C1C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)C(=N1)C4=C(C=CC=C4F)F)NC5=CC=C(C=C5)C(=O)O
2539,2539,D02XNW,T87675,D0E5XA,11569967,CC1=C(C=CC(=C1)NC2=NC=C(C(=N2)NC3C4CC(C3C(=O)N)C=C4)F)N5CCN(CC5)C
2540,2540,D02XNW,T87675,D0L3RO,0,zero
2541,2541,D02XNW,T87675,D0CY1B,6420138,CC1=C(SC(=N1)N)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4
2542,2542,D02XNW,T87675,D0EJ3B,24856041,CC1=CSC(=C1)C2=NN=C(C3=CC=CC=C32)NC4=CC=C(C=C4)OC5=C(C=CC=N5)C6=NC(=NC=C6)N
2543,2543,D02XNW,T87675,D05LKZ,0,zero
2544,2544,D02XNW,T87675,D6FX2G,0,zero
2545,2545,D02XNW,T87675,D3QEZ2,121333423,CC1CC(CCN1CC2=C(C(=CC=C2)Cl)F)(CC3=C(C=CC(=N3)NC4=NNC(=C4)C)F)C(=O)O
2546,2546,D02XNW,T87675,D0S7HM,16041424,CC1=CC(=NN1)NC2=CC(=NC(=N2)C=CC3=CC=CC=C3)N4CCN(CC4)C
2547,2547,D02XNW,T87675,D02RJY,11442891,CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC4=C3CN(C4)C(=O)C(C5=CC=CC=C5)OC
2548,2548,D02XNW,T87675,D02XNW,5494449,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)C
2549,2549,D02XNW,T87675,D08HOM,46207586,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)CCO)N
2550,2550,D02XNW,T87675,D0S4JK,24771867,COC1=C(C(=CC=C1)F)C2=NCC3=CN=C(N=C3C4=C2C=C(C=C4)Cl)NC5=CC(=C(C=C5)C(=O)O)OC
2551,2551,D02XNW,T87675,D05PZB,135398495,C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5
2552,2552,D02XNW,T87675,D0A1AQ,5329099,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O
2553,2553,D02XNW,T12499,D0B9BU,6918454,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl
2554,2554,D02XNW,T12499,D0Y4BL,11676971,CN(C)CC(=O)N1CCC(CC1)C2=CC(=C(C=C2)NC(=O)C3=NC=C(N3)C#N)C4=CCCCC4
2555,2555,D02XNW,T12499,D0OZ2S,0,zero
2556,2556,D02XNW,T12499,D0Y1SR,11844351,CC1=C(C(=CC=C1)C)OC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCN(CC5)C
2557,2557,D02XNW,T12499,D0IZ8M,0,zero
2558,2558,D02XNW,T12499,D08RZB,11153014,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)C)C
2559,2559,D02XNW,T12499,D04TLI,23657507,CC1=C(C=C(C=C1)O)NC2=NC(=NC=C2)NC3=CC(=CC=C3)S(=O)(=O)N
2560,2560,D02XNW,T12499,D0D5KZ,11540659,C1CCN(C1)CCOC2=CC=C(C=C2)C3=C(C4=C(N=CN=C4O3)NCCC5=CC=CC=C5)C6=CC=CC=C6
2561,2561,D02XNW,T12499,D00ICA,33113,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N
2562,2562,D02XNW,T12499,D07AIB,712152,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC3=NC=NC4=CC=CC=C43
2563,2563,D02XNW,T12499,D03AER,9549185,CN1C2=CC=CC=C2C=C1C(=O)NC3=C(C=C(C=C3)C4=NN(C5=NC=NC(=C45)N)C6CCN(CC6)C7CCOCC7)OC
2564,2564,D02XNW,T12499,D06WGX,9549184,CC(=O)N1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC(=O)C6=CC7=CC=CC=C7N6C)OC)N
2565,2565,D02XNW,T12499,D0M4SY,0,zero
2566,2566,D02XNW,T12499,D00NWF,5730,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)N(C)C)NC(=O)C3=CC=C(C=C3)O
2567,2567,D02XNW,T12499,D0YZ7H,9797370,COC1=C(C=C2C(=C1)CC3=C2NN=C3NC4=CC(=CC=C4)F)OC
2568,2568,D02XNW,T12499,D0L8HO,0,zero
2569,2569,D02XNW,T12499,D0M3CT,0,zero
2570,2570,D02XNW,T12499,D02BUW,2061,C1=C(C=C(C(=C1O)O)O)C=C(C#N)C#N
2571,2571,D02XNW,T12499,D0TO6S,2396,CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54
2572,2572,D02XNW,T12499,D0A2LX,44312363,CC1(C(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSS1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N)CC2=CC=CC=C2)CO)CC3=CC(=C(C=C3)O)I)NC(=O)C(CC4=CC=C(C=C4)O)N)C
2573,2573,D02XNW,T12499,D08WOG,9948853,COC1=C(C=C2C(=C1)C(=NC=N2)OC3=CC(=CC=C3)Cl)OC
2574,2574,D02XNW,T12499,D07ERV,44312580,CC1(C(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSS1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N)CC2=CC=CC=C2)CO)CC3=CC(=C(C(=C3)I)O)I)NC(=O)C(CC4=CC=C(C=C4)O)N)C
2575,2575,D02XNW,T12499,D0L4HJ,0,zero
2576,2576,D02XNW,T12499,D0BS6R,9549183,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC(=O)C6=CC7=CC=CC=C7N6C)OC)N
2577,2577,D02XNW,T12499,D0D9TU,3894,C1=CC=C(C(=C1)CN(CC2=C(C=CC(=C2)O)O)C3=CC(=C(C=C3)O)C(=O)O)O
2578,2578,D02XNW,T12499,D0H1OK,11562302,CC1=CC(=CC2=C1N=C(N=N2)NC3=CC=C(C=C3)OCCN4CCCC4)C5=C(C=CC=C5Cl)Cl
2579,2579,D02XNW,T12499,D0N6ES,0,zero
2580,2580,D02XNW,T12499,D0O1YH,0,zero
2581,2581,D02XNW,T12499,D09HXU,16086113,CC1=CC=CC=C1C2=CC3=CN=C(N=C3C=C2)N
2582,2582,D02XNW,T12499,D03NPX,447077,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC
2583,2583,D02XNW,T12499,D06WJA,9950176,C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=C(C=C4)Cl)O
2584,2584,D02XNW,T12499,D0C3AD,10202642,C1COCCC1NC(=O)C2=CC=C(C=C2)C3=NC=CC(=C3)C4=C(NN=C4)C5=CC=CC=N5
2585,2585,D02XNW,T12499,D0M5FF,0,zero
2586,2586,D02XNW,T12499,D0P3JW,0,zero
2587,2587,D02XNW,T12499,D0S1KJ,5328733,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=C(C=C4)N5CCOCC5
2588,2588,D02XNW,T12499,D0GW4Q,5330524,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=C(C=C4)F
2589,2589,D02XNW,T12499,D0Z7GH,5330525,CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl
2590,2590,D02XNW,T12499,D0OH3J,0,zero
2591,2591,D02XNW,T12499,D0D5EW,5311104,CC1=C(C=CC(=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl)F
2592,2592,D02XNW,T12499,D0A7FQ,11644425,C1=CC(=CC=C1NC2=C3C(=NC=NC3=NN2)N)F
2593,2593,D02XNW,T12499,D0CE3R,5312137,CN(C)S(=O)(=O)C1=CC2=C(C=C1)NC(=O)C2=CC3=CC4=C(N3)CCCC4
2594,2594,D02XNW,T12499,D0GT8N,5154691,CC(C)(C)N1C2=NC=NC(=C2C(=N1)CC3=CC=CC4=CC=CC=C43)N
2595,2595,D02XNW,T12499,D09QBA,23378546,COC1=CC2=C(C=C1)C3=C(CC2)C4=C(C5=C3C(=O)NC5)C6=CC=CC=C6N4CCO
2596,2596,D02XNW,T12499,D08DVL,25138018,CC1=CC=CC=C1NC2=NC(=NC=C2)NC3=CC=CC(=C3)C(=O)N
2597,2597,D02XNW,T12499,D0GB4V,0,zero
2598,2598,D02XNW,T12499,D06CIJ,0,zero
2599,2599,D02XNW,T12499,D0U3XL,0,zero
2600,2600,D02XNW,T12499,D02XNW,5494449,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)C
2601,2601,D02XNW,T12499,D0E6XR,3062316,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
2602,2602,D02XNW,T46781,D14NDZ,107935,CC1(C=CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC)C
2603,2603,D02XNW,T46781,D0H7AC,51346455,CC(=O)NCC(=O)N1C2CCC1C3=C2C=CC(=C3)NC4=NC=C(C(=N4)NC5CCC5)C(F)(F)F
2604,2604,D02XNW,T46781,D0OA5G,0,zero
2605,2605,D02XNW,T46781,D0J6AB,0,zero
2606,2606,D02XNW,T46781,D08HFW,16124208,CCS(=O)(=O)C1=CC=CC(=C1)C2=CC(=C(C3=C2C4=C(N3)N=CC(=C4)C)C)C(=O)NC5CCN(CC5)C
2607,2607,D02XNW,T46781,D0E5XA,11569967,CC1=C(C=CC(=C1)NC2=NC=C(C(=N2)NC3C4CC(C3C(=O)N)C=C4)F)N5CCN(CC5)C
2608,2608,D02XNW,T46781,D0P5IZ,0,zero
2609,2609,D02XNW,T46781,D09KRU,0,zero
2610,2610,D02XNW,T46781,D08DCP,135567102,CCNC(=O)C#CC1=CC2=C(C=C1)C(=C(N2)O)C(=NC3=CC=C(C=C3)CN(C)C)C4=CC=CC=C4
2611,2611,D02XNW,T46781,D0IQ0Z,0,zero
2612,2612,D02XNW,T46781,D0P0HU,0,zero
2613,2613,D02XNW,T46781,D0Q7RE,16007391,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
